t,true_lat,true_lon,ins_lat,ins_lon,ekf_lat,ekf_lon,nn_lat,nn_lon
2789.5,0.791108854530035,-1.3403511960678551,0.7911571403386362,-1.3403603914851403,0.7911104923634603,-1.340347164359711,0.7911102805725448,-1.3403478646375484
2789.6000000000004,0.7911084618309533,-1.3403524858661724,0.7911567403386363,-1.3403616914851404,0.7911100890016282,-1.3403484622173887,0.7911098777054226,-1.34034916160899
2789.7000000000003,0.7911080708772008,-1.3403537774098189,0.7911564403386362,-1.3403629914851405,0.791109785696341,-1.3403497599024736,0.7911095749463676,-1.3403504585234467
2789.8,0.7911076851594361,-1.3403550689534653,0.7911560403386362,-1.3403642914851404,0.7911093825066973,-1.3403510573861814,0.7911091723449748,-1.3403517553810813
2789.9,0.7911073029323299,-1.3403563639877702,0.7911556403386362,-1.3403655914851405,0.7911089794830753,-1.34035235463816,0.7911087699363585,-1.340353052180495
2790.0,0.7911069259412116,-1.3403576607674044,0.7911552403386362,-1.3403668914851403,0.7911085766278926,-1.3403536516783143,0.7911083676937333,-1.340354348943363
2790.1000000000004,0.7911065524407516,-1.3403589610376971,0.7911548403386363,-1.3403681914851404,0.7911081739685831,-1.3403549484924893,0.7911079656079517,-1.340355645698528
2790.2000000000003,0.7911061841762793,-1.3403602630533191,0.7911545403386362,-1.3403694914851405,0.7911078715433688,-1.3403562450655933,0.7911076636861076,-1.3403569424879371
2790.3,0.7911058176571365,-1.3403615650689413,0.7911541403386362,-1.3403707914851404,0.791107469342573,-1.3403575414484923,0.7911072618782663,-1.3403582393395195
2790.4,0.7911054563739813,-1.340362872320551,0.7911537403386362,-1.3403720914851405,0.791107067406797,-1.34035883765967,0.7911068602018312,-1.340359536287305
2790.5,0.7911050985814847,-1.3403641795721608,0.7911534403386362,-1.3403733914851403,0.7911067657702369,-1.3403601337452193,0.791106558672029,-1.340360833376988
2790.6000000000004,0.7911047442796465,-1.3403654903144289,0.7911530403386362,-1.3403746914851404,0.7911063643525273,-1.3403614297916882,0.7911061571791402,-1.3403621305620854
2790.7000000000003,0.7911043952137962,-1.3403668010566971,0.7911527403386363,-1.3403759914851403,0.791106063105306,-1.340362725855277,0.7911058556718655,-1.3403634278345429
