nlat,nlon,latlo,lathi,lonlo,lonhi
60.0,60.0,44.597641308,44.93174149199999,-76.21558368000001,-75.79728361999999
-184.14,-222.29,-269.68,-235.55,-271.88,-307.22,-300.6,-294.63,-286.55,-295.4,-292.62,-286.98,-265.62,-169.76,-67.82,-76.53,-150.66,-160.07,-148.67,-137.4,-132.16,-129.51,-126.28,-124.04,-110.56,-84.32,-52.47,-29.78,-30.72,-5.25,10.42,17.07,106.51,238.7,48.27,-124.69,-237.83,-325.5,-334.61,-312.95,-366.08,-686.27,-927.62,-573.08,-133.94,-12.09,-111.12,-211.26,-230.66,-285.84,-329.5,-288.41,-220.11,-136.04,-200.88,-216.24,-158.74,-186.9,-237.22,-316.06
-38.77,-108.74,-189.72,-241.78,-299.67,-304.49,-286.34,-302.27,-336.83,-323.34,-320.43,-293.96,-281.68,-250.44,-155.6,-95.83,-87.03,-86.27,-80.18,-94.41,-100.51,-99.81,-94.55,-84.2,-71.1,-51.95,-45.38,-24.35,-22.12,-2.29,33.4,-10.15,58.4,161.82,114.57,62.55,-24.22,-134.16,-222.31,-276.28,-322.99,-383.37,-494.0,-576.29,-495.37,22.85,-46.02,-180.76,-272.93,-278.1,-337.45,-355.36,-267.55,-187.18,-154.29,-230.36,-170.6,-118.03,-135.84,-227.39
139.45,-29.65,-133.18,-223.1,-263.14,-277.31,-280.97,-284.81,-348.92,-353.56,-341.32,-300.54,-264.34,-241.36,-191.74,-155.14,-131.16,-94.68,-61.96,-38.31,-44.4,-64.54,-61.04,-39.55,-17.7,-42.48,-50.62,-15.67,-1.24,44.04,36.84,29.87,42.29,118.81,218.48,262.91,251.13,165.4,-22.24,-153.89,-227.74,-284.86,-322.43,-412.45,-566.05,-14.31,6.35,-161.21,-273.89,-315.62,-282.58,-346.04,-349.52,-265.77,-214.7,-204.14,-232.31,-109.39,-94.15,-154.54
375.81,49.61,-149.76,-277.26,-320.38,-272.02,-279.69,-279.98,-345.49,-361.2,-347.03,-298.91,-251.99,-202.01,-145.18,-108.99,-108.76,-108.22,-106.89,-77.61,-43.19,-48.25,-21.0,-23.68,23.77,-11.66,-27.4,-19.12,18.66,85.06,73.49,77.66,98.65,188.29,299.15,386.97,429.74,358.58,189.93,-2.2,-92.4,-172.47,-260.22,-330.81,-529.76,-195.02,1.75,-166.13,-256.85,-322.03,-336.97,-330.42,-377.48,-354.48,-297.44,-229.86,-223.04,-187.2,-87.12,-109.77
390.66,2.71,-213.21,-290.2,-363.32,-373.22,-396.1,-384.15,-360.77,-339.55,-326.86,-298.85,-244.53,-173.93,-70.29,-2.8,-4.42,-42.43,-45.96,-29.79,-52.77,-60.74,-45.87,-35.63,-3.94,8.24,14.3,29.72,52.01,76.81,138.45,162.96,151.02,162.22,224.72,339.91,413.83,380.91,340.14,121.49,45.74,-41.6,-174.49,-275.75,-471.68,-414.73,-139.21,-201.42,-252.13,-299.18,-357.35,-371.38,-373.84,-381.97,-365.24,-323.08,-249.26,-229.32,-148.27,-32.95
28.03,-235.01,-359.82,-405.41,-420.64,-435.1,-429.48,-434.5,-440.43,-431.25,-406.43,-344.56,-277.7,-170.48,-22.7,154.06,122.55,31.78,-21.68,-13.06,19.56,15.17,16.49,22.43,24.22,38.97,58.72,81.12,99.98,108.42,166.61,112.34,95.3,72.56,104.21,206.34,379.64,400.03,338.05,214.88,122.71,24.03,-127.56,-207.01,-318.62,-468.32,-256.96,-288.19,-286.27,-310.64,-371.8,-395.99,-346.12,-357.94,-400.52,-385.11,-313.5,-237.91,-230.16,-133.16
-309.51,-432.61,-457.06,-480.21,-459.88,-459.62,-452.53,-461.54,-451.3,-444.23,-428.27,-403.83,-346.28,-281.37,-178.33,101.88,225.78,70.61,30.15,39.96,72.52,90.35,90.15,93.69,84.24,75.15,99.24,123.47,156.0,116.87,137.61,150.06,89.37,46.74,22.6,82.95,294.08,510.09,469.01,296.0,163.92,-11.75,-126.57,-182.72,-197.89,-263.89,-299.42,-316.03,-315.5,-336.17,-390.19,-403.97,-381.56,-358.14,-388.16,-415.81,-394.22,-311.07,-235.96,-256.0
-445.95,-473.96,-470.55,-485.08,-487.29,-487.64,-466.69,-471.45,-461.9,-431.47,-435.88,-412.59,-380.87,-311.83,-263.33,-165.51,11.75,76.35,98.64,115.28,134.19,154.4,148.58,145.92,134.18,132.11,143.65,131.04,142.06,151.16,136.99,155.94,104.78,67.94,49.79,65.17,289.43,725.85,638.9,294.45,172.9,96.36,-62.32,-116.81,-177.42,-179.43,-190.22,-259.19,-301.56,-330.22,-374.06,-394.07,-327.94,-165.07,-174.67,-347.94,-426.49,-382.56,-218.91,-193.11
-466.37,-472.74,-516.12,-516.22,-498.47,-469.64,-456.94,-455.55,-454.1,-456.96,-453.81,-421.26,-378.68,-327.93,-262.83,-184.74,5.68,32.03,99.88,180.35,226.52,237.4,217.81,193.34,168.28,163.07,178.65,151.95,166.76,202.52,174.02,153.76,144.2,93.15,66.19,65.96,159.02,451.69,612.54,296.53,-15.11,40.46,15.75,27.45,-90.29,-204.82,-199.23,-192.7,-313.83,-314.65,-331.19,-386.72,-256.37,284.24,399.07,-243.61,-462.9,-433.18,-275.69,-122.38
-453.8,-464.58,-527.49,-525.48,-477.56,-449.93,-442.24,-450.95,-464.34,-476.48,-467.34,-437.39,-403.58,-332.24,-258.68,-217.55,-72.75,59.19,96.4,149.86,215.97,263.63,283.52,276.95,204.24,174.55,163.26,165.63,184.69,235.84,211.3,195.49,203.23,152.73,99.11,102.36,185.46,514.7,574.8,347.21,131.96,-103.56,-97.24,-117.7,-162.5,-227.71,-301.24,-270.44,-335.49,-394.55,-352.61,-393.44,-417.28,-209.14,-232.55,-466.61,-493.52,-469.94,-362.05,-206.41
